ID,Date,Bench,DiaryNumber,CaseNumber,JudgementBy,URL
5f5764de62a4b235ed37d941,11-01-2017 ,"KURIAN JOSEPH,A.M. KHANWILKAR",12185 / 2010,C.A. No.-004415-004415 / 2011,,jonew/judgment/judis/44536.pdf
5f5764e562a4b235ed37d942,14-09-2017 ,"HON'BLE MR. JUSTICE KURIAN JOSEPH, HON'BLE MRS. JUSTICE R. BANUMATHI",12193 / 2016,C.A. No.-012851-012851 / 2017,HON'BLE MR. JUSTICE KURIAN JOSEPH,/supremecourt/2016/12193/12193_2016_Judgement_14-Sep-2017.pdf
5f5764f362a4b235ed37d944,14-12-2017 ,"HON'BLE THE CHIEF JUSTICE, HON'BLE MR. JUSTICE A.K. SIKRI, HON'BLE MR. JUSTICE A.M. KHANWILKAR, HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE ASHOK BHUSHAN",12269 / 2003,C.A. No.-001093-001093 / 2006,HON'BLE THE CHIEF JUSTICE,/supremecourt/2003/12269/12269_2003_Judgement_14-Dec-2017.pdf
5f5764fa62a4b235ed37d945,09-05-2017 ,"HON'BLE MR. JUSTICE A.K. SIKRI, HON'BLE MR. JUSTICE ASHOK BHUSHAN",12352 / 2015,C.A. No.-006455-006460 / 2017,HON'BLE MR. JUSTICE A.K. SIKRI,/supremecourt/2015/12352/12352_2015_Judgement_09-May-2017.pdf
5f57650162a4b235ed37d946,28-02-2017 ,"HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN, HON'BLE MR. JUSTICE MOHAN M. SHANTANAGOUDAR",12377 / 2005,Crl.A. No.-000898-000898 / 2005,HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN,/supremecourt/2005/12377/12377_2005_Judgement_28-Feb-2017.pdf
5f57650862a4b235ed37d947,04-08-2017 ,"HON'BLE MR. JUSTICE KURIAN JOSEPH, HON'BLE MRS. JUSTICE R. BANUMATHI",12379 / 2017,Crl.A. No.-001339-001339 / 2017,HON'BLE MR. JUSTICE KURIAN JOSEPH,/supremecourt/2017/12379/12379_2017_Judgement_04-Aug-2017.pdf
5f57650e62a4b235ed37d948,10-08-2017 ,"HON'BLE THE CHIEF JUSTICE, HON'BLE MR. JUSTICE AMITAVA ROY, HON'BLE MR. JUSTICE A.M. KHANWILKAR",12465 / 2017,Crl.A. No.-000967 / 2017,HON'BLE THE CHIEF JUSTICE,/supremecourt/2017/12465/12465_2017_Judgement_10-Aug-2017.pdf
5f57651562a4b235ed37d949,09-08-2017 ,"HON'BLE MR. JUSTICE KURIAN JOSEPH, HON'BLE MRS. JUSTICE R. BANUMATHI",12468 / 2017,C.A. No.-010363-010363 / 2017,HON'BLE MR. JUSTICE KURIAN JOSEPH,/supremecourt/2017/12468/12468_2017_Judgement_09-Aug-2017.pdf
5f57651c62a4b235ed37d94a,10-04-2017 ,"KURIAN JOSEPH,ROHINTON FALI NARIMAN",12484 / 2016,C.A. No.-005103-005104 / 2017,,jonew/judgment/judis/44765.pdf
5f57652262a4b235ed37d94b,02-08-2017 ,"HON'BLE MR. JUSTICE KURIAN JOSEPH, HON'BLE MRS. JUSTICE R. BANUMATHI",12607 / 2013,C.A. No.-010006-010006 / 2017,HON'BLE MR. JUSTICE KURIAN JOSEPH,/supremecourt/2013/12607/12607_2013_Judgement_02-Aug-2017.pdf
5f57652962a4b235ed37d94c,17-11-2017 ,"HON'BLE MR. JUSTICE N.V. RAMANA, HON'BLE MR. JUSTICE AMITAVA ROY",12614 / 2008,Crl.A. No.-000677-000677 / 2010,HON'BLE MR. JUSTICE N.V. RAMANA,/supremecourt/2008/12614/12614_2008_Judgement_17-Nov-2017.pdf
5f57653062a4b235ed37d94d,21-04-2017 ,"A.K. SIKRI,ASHOK BHUSHAN",12635 / 2006,Crl.A. No.-001062-001062 / 2007,,jonew/judgment/judis/44807.pdf
5f57653762a4b235ed37d94e,02-02-2017 ,"DIPAK MISRA,AMITAVA ROY",12742 / 2015,Crl.A. No.-001171-001171 / 2016,,jonew/judgment/judis/44522.pdf
5f57653e62a4b235ed37d94f,26-05-2017 ,"HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE NAVIN SINHA",12842 / 2013,Crl.A. No.-000757-000758 / 2016,HON'BLE MR. JUSTICE L. NAGESWARA RAO,/supremecourt/2013/12842/12842_2013_Judgement_26-May-2017.pdf
5f57654562a4b235ed37d950,05-04-2017 ,"N.V. RAMANA,PRAFULLA C. PANT",12852 / 2007,Crl.A. No.-001159-001159 / 2007,,jonew/judgment/judis/44748.pdf
5f57654b62a4b235ed37d951,20-07-2017 ,"HON'BLE MR. JUSTICE KURIAN JOSEPH, HON'BLE MRS. JUSTICE R. BANUMATHI",12857 / 2016,C.A. No.-009361-009361 / 2017,HON'BLE MR. JUSTICE KURIAN JOSEPH,/supremecourt/2016/12857/12857_2016_Judgement_20-Jul-2017.pdf
5f57655262a4b235ed37d952,15-09-2017 ,"HON'BLE THE CHIEF JUSTICE RANJAN GOGOI, HON'BLE MR. JUSTICE NAVIN SINHA",12861 / 2005,C.A. No.-010792-010794 / 2011,HON'BLE MR. JUSTICE NAVIN SINHA,/supremecourt/2005/12861/12861_2005_Judgement_15-Sep-2017.pdf
5f57655962a4b235ed37d953,07-02-2017 ,"DIPAK MISRA,R. BANUMATHI",12895 / 2013,C.A. No.-001008-001008 / 2017,,jonew/judgment/judis/44534.pdf
5f57656062a4b235ed37d954,27-07-2017 ,"HON'BLE MR. JUSTICE KURIAN JOSEPH, HON'BLE MRS. JUSTICE R. BANUMATHI",12922 / 2007,C.A. No.-004491-004491 / 2010,HON'BLE MR. JUSTICE KURIAN JOSEPH,/supremecourt/2007/12922/12922_2007_Judgement_27-Jul-2017.pdf
5f57656762a4b235ed37d955,23-02-2017 ,"PINAKI CHANDRA GHOSE,ASHOK BHUSHAN",12934 / 2014,Crl.A. No.-001418-001418 / 2014,,jonew/judgment/judis/44686.pdf
5f57657562a4b235ed37d957,04-10-2017 ,"HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN, HON'BLE MR. JUSTICE SANJAY KISHAN KAUL",13024 / 2017,C.A. No.-005677-005677 / 2017,HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN,/supremecourt/2017/13024/13024_2017_Judgement_04-Oct-2017.pdf
